objectid,sat_code,WOONPLAATSNAAM,DATUM_PLAATSING,DATUM_INGEBRUIKNAME,HOOFDSOORT,GEMNAAM,X,Y,POSTCODE,ID
"7891406",5G NR,Apeldoorn,2020/05/19,2020/05/19,5G NR,Apeldoorn,193325,468798,7312GB,4745210425
"7891407",5G NR,Apeldoorn,2020/05/19,2020/05/19,5G NR,Apeldoorn,193967,468875,7335JV,9694782745
"7891408",5G NR,Katwijk (ZH),2020/07/28,2020/07/28,5G NR,Katwijk,88684,469177,2221BJ,1875123944
"7891409",5G NR,Enschede,2020/06/12,2020/06/12,5G NR,Enschede,257838,469803,7541WC,9987919459
"7891410",5G NR,Mijdrecht,2020/12/17,2020/12/17,5G NR,De Ronde Venen,120531,468935,3641SK,6189182383
"7891411",5G NR,Nijkerk,2020/05/14,2020/05/14,5G NR,Nijkerk,163630,468841,3862PD,674895845
"7891412",5G NR,Katwijk (ZH),2020/09/11,2020/09/11,5G NR,Katwijk,88226,469405,2221CE,7216836828
"7891413",5G NR,Enschede,2021/04/01,2021/04/01,5G NR,Enschede,256601,470026,7545GB,6622448701
"7891414",5G NR,Baarn,2020/05/14,2020/05/14,5G NR,Baarn,147796,469085,3743KE,1341961514
"7891415",5G NR,Harfsen,2020/05/19,2020/05/19,5G NR,Lochem,216424,469466,7217PG,1662138468
"7891416",5G NR,Wilp,2020/09/18,2020/09/18,5G NR,Voorst,203728,469369,7384CW,1672084993
"7891417",5G NR,Hilversum,2020/10/23,2020/10/23,5G NR,Hilversum,138891,469158,1215PZ,9164829759
"7891418",5G NR,Baarn,2020/12/17,2020/12/17,5G NR,Baarn,145881,469147,3744ML,3836008078
"7891419",5G NR,Apeldoorn,2020/05/19,2020/05/19,5G NR,Apeldoorn,195385,469310,7321DL,7712194090
"7891420",5G NR,Hoogland,2021/11/05,2021/11/05,5G NR,Amersfoort,151891,469240,3828NL,1710267165
"7891421",5G NR,Enschede,2021/02/05,2021/02/05,5G NR,Enschede,263349,470461,7534XC,6317231446
"7891422",5G NR,Hilversum,2020/05/14,2020/05/14,5G NR,Hilversum,140330,469300,1214KE,3217085459
"7891423",5G NR,Enschede,2020/05/19,2020/05/19,5G NR,Enschede,256050,470330,7545HP,1650057927
"7891424",5G NR,Apeldoorn,2020/05/19,2020/05/19,5G NR,Apeldoorn,192768,469476,7314NK,7861267377
"7891425",5G NR,Garderen,2020/05/14,2020/05/14,5G NR,Barneveld,176784,469398,3776LN,9839725605
"7891426",5G NR,Enschede,2020/05/19,2020/05/19,5G NR,Enschede,258726,470497,7512GK,8864452920
"7891427",5G NR,Apeldoorn,2021/04/08,2021/04/08,5G NR,Apeldoorn,193827,469586,7311ER,3039604917
"7891428",5G NR,Enschede,2021/08/13,2021/08/13,5G NR,Enschede,257675,470512,7512AX,6895381033
"7891429",5G NR,Apeldoorn,2020/05/19,2020/05/19,5G NR,Apeldoorn,196937,469662,7321CT,429539091
"7891430",5G NR,Enschede,2020/07/28,2020/07/28,5G NR,Enschede,253466,470524,7547TE,1130118756
"7891431",5G NR,Apeldoorn,2021/06/30,2021/06/30,5G NR,Apeldoorn,194491,469704,7311LE,9033783285
"7891432",5G NR,Enschede,2020/05/19,2020/05/19,5G NR,Enschede,262384,470721,7534LJ,2349772445
"7891028",5G NR,Venlo,2020/05/28,2020/05/28,5G NR,Venlo,211295,374806,5915HJ,4001581098
"7891029",5G NR,Bergeijk,2020/05/28,2020/05/28,5G NR,Bergeijk,154316,374498,5561TT,2198052230
"7891030",5G NR,Venlo,2020/05/29,2020/05/29,5G NR,Venlo,210199,375087,5913SB,94843194
"7891031",5G NR,Maasbree,2020/05/28,2020/05/28,5G NR,Peel en Maas,202089,375010,5993SC,3180522324
"7891032",5G NR,Venlo,2020/05/28,2020/05/28,5G NR,Venlo,207131,375297,5923KW,2673936994
"7891033",5G NR,Valkenswaard,2020/06/25,2020/06/25,5G NR,Valkenswaard,160444,375052,5553AB,2828511520
"7891034",5G NR,Heeze,2021/03/25,2021/03/25,5G NR,Heeze-Leende,164836,375184,5595BE,2405336541
"7891035",5G NR,Venlo,2020/06/12,2020/06/12,5G NR,Venlo,209557,375589,5911KH,3615713707
"7891036",5G NR,Heeze,2020/05/28,2020/05/28,5G NR,Heeze-Leende,169409,375326,5591VE,7872847958
"7891037",5G NR,Venlo,2020/05/28,2020/05/28,5G NR,Venlo,208092,375628,5921GC,2761297562
"7891038",5G NR,Grashoek,2021/02/08,2021/02/08,5G NR,Peel en Maas,193422,375524,5985NM,1621876840
"7891039",5G NR,Bladel,2021/03/12,2021/03/12,5G NR,Bladel,143440,375468,5531EL,8640031187
"7891433",5G NR,Noordwijk (ZH),2020/05/11,2020/05/11,5G NR,Noordwijk,89887,470008,2201CW,4881238926
"7891434",5G NR,Enschede,2020/12/23,2020/12/23,5G NR,Enschede,255613,470641,7545ZG,2404895916
"7891435",5G NR,Baarn,2020/05/14,2020/05/14,5G NR,Baarn,147469,469632,3743CM,678359510
"7891436",5G NR,Joppe,2020/06/12,2020/06/12,5G NR,Lochem,212139,469967,7214EH,7780533888
"7891437",5G NR,Hilversum,2020/05/14,2020/05/14,5G NR,Hilversum,138347,469706,1216JE,9114692854
"7891438",5G NR,Hengelo (OV),2020/09/18,2020/09/18,5G NR,Hengelo,247551,470546,7554PM,3995410823
"7891439",5G NR,Enschede,2020/05/19,2020/05/19,5G NR,Enschede,263718,470900,7534AL,7834345694
"7891440",5G NR,Loenen aan de Vecht,2020/08/28,2020/08/28,5G NR,Loenen,129613,469811,3632AJ,2736819697
"7891441",5G NR,Hilversum,2021/03/12,2021/03/12,5G NR,Hilversum,141389,469767,1213NW,6814706957
"7891442",5G NR,Sassenheim,2020/05/14,2020/05/14,5G NR,Teylingen,95266,470114,2171AE,32106369
"7891443",5G NR,Nijkerk,2020/05/14,2020/05/14,5G NR,Nijkerk,161363,469795,3862SK,8829343633
"7891444",5G NR,Apeldoorn,2020/05/19,2020/05/19,5G NR,Apeldoorn,193987,469964,7311AW,5569989364
"7891445",5G NR,Vinkeveen,2020/09/24,2020/09/24,5G NR,De Ronde Venen,123913,469912,3645DJ,3649145775
"7891446",5G NR,Wilp,2020/06/12,2020/06/12,5G NR,Voorst,206525,470238,7384AP,6807519408
"7891447",5G NR,Nijkerk,2020/05/14,2020/05/14,5G NR,Nijkerk,162306,469981,3862JA,5419248128
"7891448",5G NR,Hilversum,2020/07/28,2020/07/28,5G NR,Hilversum,140975,469997,1213AL,7803168110
"7891449",5G NR,Enschede,2020/05/19,2020/05/19,5G NR,Enschede,258967,471125,7511CL,2090005584
"7891450",5G NR,Apeldoorn,2020/05/19,2020/05/19,5G NR,Apeldoorn,191654,470345,7313EK,933168274
"7891451",5G NR,Apeldoorn,2020/09/24,2020/09/24,5G NR,Apeldoorn,192840,470443,7314JA,2175831038
"7891452",5G NR,Weteringbrug,2020/05/14,2020/05/14,5G NR,Haarlemmermeer,103995,470562,2156LG,9806515548
"7891453",5G NR,Sassenheim,2020/09/24,2020/09/24,5G NR,Teylingen,97349,470682,2172JZ,5100296292
"7891454",5G NR,Hilversum,2020/08/20,2020/08/20,5G NR,Hilversum,138379,470376,1216CH,7507057506
"7891455",5G NR,Uddel,2020/05/19,2020/05/19,5G NR,Apeldoorn,182818,470429,3888NN,3699016417
"7891456",5G NR,Apeldoorn,2021/05/04,2021/05/04,5G NR,Apeldoorn,195089,470521,7322AD,2835107859
"7891457",5G NR,Hilversum,2020/05/14,2020/05/14,5G NR,Hilversum,140423,470458,1211LW,2515891065
"7891458",5G NR,Eemnes,2020/07/28,2020/07/28,5G NR,Eemnes,149882,470476,3755LD,6926565462
"7891459",5G NR,Apeldoorn,2020/05/19,2020/05/19,5G NR,Apeldoorn,196486,470659,7322NN,7285277836
"7891460",5G NR,Muiderberg,2020/05/14,2020/05/14,5G NR,Muiden,135894,481251,1399VR,5899233262
"7891461",5G NR,Badhoevedorp,2020/05/14,2020/05/14,5G NR,Haarlemmermeer,111889,481592,1171VG,5725359480
"7891462",5G NR,Amsterdam,2020/05/14,2020/05/14,5G NR,Amsterdam,126970,481580,1103GG,7358029638
"7891463",5G NR,Rijssen,2020/09/18,2020/09/18,5G NR,Rijssen-Holten,231442,482097,7461JL,241464139
"7891464",5G NR,Amsterdam,2020/10/29,2020/10/29,5G NR,Amsterdam,118961,481713,1081JA,898964560
"7891465",5G NR,Oldenzaal,2020/05/19,2020/05/19,5G NR,Oldenzaal,259464,482700,7577DD,8865496502
"7891466",5G NR,Hoofddorp,2021/05/28,2021/05/28,5G NR,Haarlemmermeer,104958,482007,2134TM,6275558501
"7891467",5G NR,Amsterdam,2020/07/28,2020/07/28,5G NR,Amsterdam,125905,481910,1103AA,253202275
"7891468",5G NR,Amsterdam,2020/05/14,2020/05/14,5G NR,Amsterdam,124762,481936,1102WP,1109038525
"7891040",5G NR,Hapert,2020/05/28,2020/05/28,5G NR,Bladel,145496,375717,5527EH,1481543801
"7891041",5G NR,Venlo,2020/05/28,2020/05/28,5G NR,Venlo,209383,376001,5911HH,2232076371
"7891042",5G NR,Hoofdplaat,2020/05/28,2020/05/28,5G NR,Sluis,35207,377182,4513KB,6406917639
"7891043",5G NR,Nieuwvliet,2020/06/12,2020/06/12,5G NR,Sluis,21958,377621,4504AD,5941274459
"7891044",5G NR,Venlo,2020/05/28,2020/05/28,5G NR,Venlo,210935,376203,5913CX,828791002
"7891045",5G NR,Cadzand,2020/06/12,2020/06/12,5G NR,Sluis,15416,377945,4506JE,7102387574
"7891046",5G NR,Venlo,2020/05/28,2020/05/28,5G NR,Venlo,209952,376333,5911CP,3340960942
"7891047",5G NR,Hapert,2020/10/23,2020/10/23,5G NR,Bladel,146810,376062,5527AN,3211470061
"7891048",5G NR,Maasbree,2020/12/17,2020/12/17,5G NR,Peel en Maas,196879,376389,5993NA,3454991041
"7891049",5G NR,Ossendrecht,2021/01/29,2021/01/29,5G NR,Woensdrecht,79858,377057,4641PB,2179390645
"7891050",5G NR,Venlo,2020/05/28,2020/05/28,5G NR,Venlo,210812,376876,5913XS,4279765598
"7891051",5G NR,Groede,2020/05/28,2020/05/28,5G NR,Sluis,24110,378373,4503AG,8702572022
"7891052",5G NR,Helenaveen,2020/05/29,2020/05/29,5G NR,Deurne,191309,376886,5759PK,2450667843
"7891053",5G NR,Walsoorden,2020/07/28,2020/07/28,5G NR,Hulst,60342,377644,4588KG,5742418762
"7891054",5G NR,Hooge Mierde,2020/06/12,2020/06/12,5G NR,Reusel-De Mierden,135219,376906,5095AA,4822504744
"7891055",5G NR,Heeze,2021/11/05,2021/11/05,5G NR,Heeze-Leende,167834,377061,5591GA,5443546432
"7891056",5G NR,Maasbree,2020/06/25,2020/06/25,5G NR,Peel en Maas,200107,377291,5993PA,9861908680
"7891057",5G NR,Venlo,2020/05/28,2020/05/28,5G NR,Venlo,209858,377449,5914PN,3652631132
"7891058",5G NR,Steensel,2021/01/22,2021/01/22,5G NR,Eersel,152908,377166,5524AA,7445282075
"7891059",5G NR,Someren,2020/09/11,2020/09/11,5G NR,Someren,173833,377210,5712PL,743994561
"7891060",5G NR,Venlo,2020/05/29,2020/05/29,5G NR,Venlo,207994,377571,5928NV,7557170674
"7891061",5G NR,Bakel,2020/09/18,2020/09/18,5G NR,Gemert-Bakel,179724,389823,5761RW,5344372540
"7891062",5G NR,Oirschot,2020/06/12,2020/06/12,5G NR,Oirschot,148914,389881,5688HG,11002104
"7891063",5G NR,Best,2020/06/25,2020/06/25,5G NR,Best,158028,389879,5681RD,2876253556
"7891064",5G NR,s-Heer Arendskerke,2021/03/12,2021/03/12,5G NR,Goes,46815,391045,4458DA,4379872937
"7891065",5G NR,Arnemuiden,2021/06/14,2021/06/14,5G NR,Middelburg,35128,391322,4341BJ,5661782089
"7891066",5G NR,Goirle,2020/05/28,2020/05/28,5G NR,Goirle,131862,389985,5051DZ,4364849790
"7891067",5G NR,Goes,2020/05/28,2020/05/28,5G NR,Goes,51143,391054,4461HP,9729220899
"7891068",5G NR,Bergen op Zoom,2020/09/24,2020/09/24,5G NR,Bergen op Zoom,78170,390590,4611EJ,3098099251
"7891069",5G NR,Best,2020/07/28,2020/07/28,5G NR,Best,156577,390021,5683PV,6929762671
"7891070",5G NR,Bergen op Zoom,2020/12/17,2020/12/17,5G NR,Bergen op Zoom,78861,390609,4611DZ,7606130247
"7891071",5G NR,Middelburg,2020/05/29,2020/05/29,5G NR,Middelburg,33029,391511,4338PA,7617089104
"7891072",5G NR,Yerseke,2020/11/02,2020/11/02,5G NR,Reimerswaal,62560,390940,4401LD,6705479867
"7891469",5G NR,Duivendrecht,2021/02/25,2021/02/25,5G NR,,123425,482056,,7054885719
"7891470",5G NR,Diemen,2020/05/14,2020/05/14,5G NR,Diemen,125240,482062,1112XS,4462579325
"7891471",5G NR,Zeewolde,2020/05/14,2020/05/14,5G NR,Zeewolde,160213,482018,3896LR,8304745500
"7891472",5G NR,Zenderen,2020/09/18,2020/09/18,5G NR,Borne,245797,482912,7625ND,4763054591
"7891473",5G NR,Wesepe,2020/07/28,2020/07/28,5G NR,Olst-Wijhe,210950,482412,8124AE,7992883664
"7891474",5G NR,Amsterdam,2021/06/10,2021/06/10,5G NR,Amsterdam,119750,482300,1082JH,8766773187
"7891475",5G NR,Harderwijk,2021/03/15,2021/03/15,5G NR,Harderwijk,170388,482271,3845LH,1073779893
"7891476",5G NR,Nieuw Heeten,2020/06/12,2020/06/12,5G NR,Raalte,220254,482731,8112PN,4586277300
"7891477",5G NR,Diemen,2020/05/14,2020/05/14,5G NR,Diemen,125581,482389,1112XC,6941583729
"7891073",5G NR,s-Heer Arendskerke,2020/07/28,2020/07/28,5G NR,Goes,41355,391433,4458NK,2323358073
"7891074",5G NR,Arcen,2020/06/12,2020/06/12,5G NR,Venlo,210412,390474,5944EX,8353843518
"7891075",5G NR,Son en Breugel,2020/10/09,2020/10/09,5G NR,Son en Breugel,160086,390205,5692EG,5155641291
"7891076",5G NR,Best,2021/08/05,2021/08/05,5G NR,Best,154528,390301,5684CZ,8233189074
"7891077",5G NR,Best,2020/05/29,2020/05/29,5G NR,Best,155221,390389,5684CA,230472975
"7891078",5G NR,Milheeze,2020/06/26,2020/06/26,5G NR,Gemert-Bakel,181862,390593,5763BK,7811623679
"7891079",5G NR,Best,2020/07/28,2020/07/28,5G NR,Best,153859,390587,5685JN,4444249581
"7891080",5G NR,Son en Breugel,2020/05/28,2020/05/28,5G NR,Son en Breugel,161084,390597,5692CJ,5312774168
"7891081",5G NR,Bergen op Zoom,2020/07/28,2020/07/28,5G NR,Bergen op Zoom,78874,391275,4614CZ,9060651806
"7891082",5G NR,Bergen op Zoom,2020/10/02,2020/10/02,5G NR,Bergen op Zoom,82280,391265,4622RR,5369568944
"7891083",5G NR,Goes,2021/11/05,2021/11/05,5G NR,Goes,51285,391814,4461RB,8741859355
"7891084",5G NR,Middelburg,2020/07/28,2020/07/28,5G NR,Middelburg,31640,392301,4333BJ,8491884110
"7891085",5G NR,Bergen op Zoom,2020/05/28,2020/05/28,5G NR,Bergen op Zoom,76943,391658,4612PL,8167685006
"7891086",5G NR,Bergen op Zoom,2020/05/29,2020/05/29,5G NR,Bergen op Zoom,80043,391652,4614RK,6501343015
"7891087",5G NR,Strijbeek,2020/09/11,2020/09/11,5G NR,Alphen-Chaam,113846,391291,4856AB,7590989377
"7891088",5G NR,Wemeldinge,2020/10/02,2020/10/02,5G NR,Kapelle,59139,392053,4424NC,6846483697
"7891089",5G NR,Bergen op Zoom,2020/05/28,2020/05/28,5G NR,Bergen op Zoom,78497,391820,4614KT,9402925633
"7891090",5G NR,Son en Breugel,2020/12/17,2020/12/17,5G NR,Son en Breugel,162422,391257,5691AP,3366760121
"7891091",5G NR,Heerle,2020/05/28,2020/05/28,5G NR,Roosendaal,84296,391750,4726TG,8851563672
"7891092",5G NR,Best,2020/08/28,2020/08/28,5G NR,Best,156230,391273,5683HJ,6640261626
"7891093",5G NR,Goes,2020/05/28,2020/05/28,5G NR,Goes,51582,392348,4463AB,398806632
"7891094",5G NR,Aarle-Rixtel,2020/05/29,2020/05/29,5G NR,Laarbeek,173319,391325,5735RA,1237134783
"7891095",5G NR,Roosendaal,2020/09/18,2020/09/18,5G NR,Roosendaal,90004,391736,4707PG,7424202761
"7891096",5G NR,Oirlo,2021/03/12,2021/03/12,5G NR,Venray,200441,391601,5808BC,8758203311
"7891097",5G NR,Oirschot,2020/09/11,2020/09/11,5G NR,Oirschot,145645,391546,5688JL,4599873704
"7891098",5G NR,Goirle,2020/05/28,2020/05/28,5G NR,Goirle,131510,391808,5051JZ,9632944655
"7891099",5G NR,Roosendaal,2020/05/28,2020/05/28,5G NR,Roosendaal,89725,392210,4708DJ,6854782226
"7891100",5G NR,Lieshout,2020/05/28,2020/05/28,5G NR,Laarbeek,169724,391850,5737BN,4343018692
"7891101",5G NR,Best,2021/03/19,2021/03/19,5G NR,Best,158620,391850,5681BH,39171515
"7891102",5G NR,Halsteren,2020/05/28,2020/05/28,5G NR,Bergen op Zoom,79857,392490,4614PK,1413790536
"7891103",5G NR,Ysselsteyn,2021/03/25,2021/03/25,5G NR,Venray,189512,392064,5813AD,1587428559
"7891478",5G NR,Vierhouten,2020/12/04,2020/12/04,5G NR,Nunspeet,184932,482433,8076RC,1168569021
"7891479",5G NR,Badhoevedorp,2020/05/14,2020/05/14,5G NR,Haarlemmermeer,114000,482535,1171PK,8588747162
"7891480",5G NR,Heeten,2020/07/28,2020/07/28,5G NR,Raalte,216066,482746,8111AC,7635156955
"7891481",5G NR,Diemen,2020/10/02,2020/10/02,5G NR,Diemen,126562,482584,1112AX,5205085495
"7891482",5G NR,Amsterdam,2020/06/12,2020/06/12,5G NR,Amsterdam,119909,482821,1082VV,2570900523
"7891483",5G NR,Cruquius,2020/12/23,2020/12/23,5G NR,Haarlemmermeer,103539,482990,2142EN,4515290951
"7891484",5G NR,Amsterdam,2020/06/25,2020/06/25,5G NR,Amsterdam,122818,482855,1096CJ,9115470827
"7891485",5G NR,Duivendrecht,2020/05/14,2020/05/14,5G NR,Ouder-Amstel,124201,482898,1115TH,4461852477
"7891486",5G NR,Almere,2020/07/28,2020/07/28,5G NR,Almere,146306,482815,1358BN,5368952722
"7891487",5G NR,Heemstede,2020/05/11,2020/05/11,5G NR,Heemstede,100881,483116,2106NA,6931028697
"7891488",5G NR,Notter,2020/05/19,2020/05/19,5G NR,Wierden,234145,483474,7467PT,6750337595
"7891489",5G NR,Amsterdam,2020/05/14,2020/05/14,5G NR,Amsterdam,120721,482990,1083HH,3664335072
"7891490",5G NR,Badhoevedorp,2021/07/15,2021/07/15,5G NR,Haarlemmermeer,114825,483060,1171JW,4280324738
"7891491",5G NR,Badhoevedorp,2020/12/11,2020/12/11,5G NR,Haarlemmermeer,113829,483095,1171ER,8387017434
"7891492",5G NR,Diemen,2020/05/14,2020/05/14,5G NR,Diemen,125726,483040,1112NV,9427891899
"7891493",5G NR,Amsterdam,2020/05/14,2020/05/14,5G NR,Amsterdam,119360,483176,1081LB,9732919625
"7891494",5G NR,Amsterdam,2020/05/14,2020/05/14,5G NR,Amsterdam,120261,483222,1082MX,785619757
"7891495",5G NR,Olst,2020/05/19,2020/05/19,5G NR,Olst-Wijhe,205172,483364,8121RG,7539456602
"7891496",5G NR,Almelo,2020/10/02,2020/10/02,5G NR,Almelo,240428,483944,7609RZ,1682480671
"7891497",5G NR,Amsterdam,2020/05/14,2020/05/14,5G NR,Amsterdam,123740,483323,1096AH,8934238212
"7891498",5G NR,Amsterdam,2020/10/29,2020/10/29,5G NR,Amsterdam,119957,483379,1082MD,9077491149
"7891499",5G NR,Amsterdam,2020/06/25,2020/06/25,5G NR,Ouder-Amstel,125088,483351,1115AC,2848869911
"7891500",5G NR,Harderwijk,2020/06/25,2020/06/25,5G NR,Harderwijk,172402,483292,3843XK,4796844621
"7891501",5G NR,Almere,2020/05/14,2020/05/14,5G NR,Almere,143126,483369,1353GE,6663948323
"7891502",5G NR,Amsterdam,2020/05/14,2020/05/14,5G NR,Amsterdam,121625,483517,1079RP,7535957353
"7891503",5G NR,Amsterdam,2020/08/20,2020/08/20,5G NR,Amsterdam,114679,483600,1066DE,1203791674
"7891104",5G NR,Roosendaal,2020/06/12,2020/06/12,5G NR,Roosendaal,87873,392621,4703SC,5899362321
"7891105",5G NR,Roosendaal,2020/05/28,2020/05/28,5G NR,Roosendaal,91631,392774,4707EZ,3947052984
"7891106",5G NR,Son en Breugel,2020/07/28,2020/07/28,5G NR,Son en Breugel,162529,392433,5691PM,5590371403
"7891107",5G NR,Venray,2020/05/28,2020/05/28,5G NR,Venray,197025,392617,5802NS,3109868688
"7891108",5G NR,Roosendaal,2020/05/28,2020/05/28,5G NR,Roosendaal,93326,392892,4706PT,2151619436
"7891109",5G NR,Chaam,2020/05/28,2020/05/28,5G NR,Alphen-Chaam,119890,392656,4861PM,7545050606
"7891110",5G NR,Goirle,2021/02/05,2021/02/05,5G NR,Goirle,132461,392743,5051CN,6248187716
"7891111",5G NR,Son en Breugel,2020/06/12,2020/06/12,5G NR,Son en Breugel,162196,392825,5691ZV,3983607664
"7891112",5G NR,Venray,2020/05/28,2020/05/28,5G NR,Venray,194657,393037,5801CC,470686054
"7891113",5G NR,Hilvarenbeek,2020/10/09,2020/10/09,5G NR,Hilvarenbeek,136213,393038,5081NG,9414810923
"7891114",5G NR,Venray,2020/05/28,2020/05/28,5G NR,Venray,195257,393335,5801EL,5243384869
"7891115",5G NR,Halsteren,2020/07/28,2020/07/28,5G NR,Bergen op Zoom,78103,393821,4661VM,3663771955
"7891116",5G NR,Roosendaal,2020/05/28,2020/05/28,5G NR,Roosendaal,89166,393670,4708AE,4290502672
"7891117",5G NR,Oostrum (LB),2020/05/28,2020/05/28,5G NR,Venray,198343,393436,5807AD,2296957280
"7891118",5G NR,Sint-Michielsgestel,2020/05/28,2020/05/28,5G NR,Sint-Michielsgestel,153500,406361,5272PB,8280548375
"7891119",5G NR,Boxmeer,2020/05/28,2020/05/28,5G NR,Boxmeer,194064,406541,5831EK,5446147051
"7891120",5G NR,Oosterhout (NB),2020/08/28,2020/08/28,5G NR,Oosterhout,120115,406529,4909AP,356006803
"7891121",5G NR,Helvoirt,2021/02/25,2021/02/25,5G NR,Haaren,142289,406493,5268KR,3675066097
"7891122",5G NR,Kaatsheuvel,2020/05/28,2020/05/28,5G NR,Loon op Zand,130921,406559,5171PJ,2436865083
"7891123",5G NR,Zierikzee,2020/05/14,2020/05/14,5G NR,Schouwen-Duiveland,54270,407513,4301NC,8628057032
"7891124",5G NR,Uden,2020/07/28,2020/07/28,5G NR,Uden,170863,406544,5406NE,9059955044
"7891125",5G NR,Oosterhout (NB),2020/05/29,2020/05/29,5G NR,Oosterhout,119252,406656,4901ZG,7327782473
"7891126",5G NR,Zevenbergen,2020/05/28,2020/05/28,5G NR,Moerdijk,99534,407041,4761PZ,5686082992
"7891127",5G NR,Bruinisse,2020/09/24,2020/09/24,5G NR,Schouwen-Duiveland,64372,407552,4311RA,3344386258
"7891128",5G NR,Uden,2021/01/29,2021/01/29,5G NR,Uden,173431,406823,5405AN,7029618577
"7891129",5G NR,Vught,2020/12/23,2020/12/23,5G NR,Vught,146480,406945,5263GW,7033275735
"7891130",5G NR,Schijndel,2020/05/28,2020/05/28,5G NR,Schijndel,158080,406945,5482ZV,8345884476
"7891131",5G NR,Uden,2020/07/28,2020/07/28,5G NR,Uden,171911,407018,5404NK,2105694804
"7891132",5G NR,Kaatsheuvel,2020/05/29,2020/05/29,5G NR,Loon op Zand,131971,407214,5171RA,4807573982
"7891133",5G NR,Oosterland,2020/05/14,2020/05/14,5G NR,Schouwen-Duiveland,61361,408164,4307DA,1511309667
"7891134",5G NR,Bruinisse,2020/07/28,2020/07/28,5G NR,Schouwen-Duiveland,65458,408096,4311RM,8074818404
"7891135",5G NR,Wanroij,2020/10/23,2020/10/23,5G NR,Sint Anthonis,185259,407410,5446AR,692332982
"7891136",5G NR,Zierikzee,2020/05/14,2020/05/14,5G NR,Schouwen-Duiveland,52424,408398,4301XZ,1460213690
"7891137",5G NR,Oosterhout (NB),2021/04/23,2021/04/23,5G NR,Oosterhout,117233,407520,4906BC,2439786007
"7891138",5G NR,Kaatsheuvel,2020/09/04,2020/09/04,5G NR,Loon op Zand,130146,407483,5171ZC,2888750959
"7891139",5G NR,Oosterhout (NB),2020/08/28,2020/08/28,5G NR,Oosterhout,118840,407895,4907XP,1195813806
"7891140",5G NR,Vught,2020/09/11,2020/09/11,5G NR,Vught,148401,407980,5261XS,7714942414
"7891141",5G NR,Heijningen,2020/05/28,2020/05/28,5G NR,Moerdijk,85396,408590,4794SL,561309853
"7891142",5G NR,Klundert,2020/09/11,2020/09/11,5G NR,Moerdijk,97908,408523,4761PK,841336479
"7891143",5G NR,Uden,2020/09/11,2020/09/11,5G NR,Uden,170604,408408,5402EH,3546515356
"7891144",5G NR,Klundert,2020/06/12,2020/06/12,5G NR,Moerdijk,95979,408788,4791HE,2914430085
"7891145",5G NR,Vught,2020/12/11,2020/12/11,5G NR,Vught,148741,408469,5261BG,2037622379
"7891146",5G NR,Kaatsheuvel,2021/06/23,2021/06/23,5G NR,Loon op Zand,129924,408571,5171PK,4750834222
"7891147",5G NR,Uden,2020/08/20,2020/08/20,5G NR,Uden,172247,408624,5403XD,7770293963
"7891148",5G NR,Moerdijk,2020/05/28,2020/05/28,5G NR,Moerdijk,100726,409244,4782PV,4488564867
"7891149",5G NR,Zevenbergschen Hoek,2020/09/24,2020/09/24,5G NR,Moerdijk,105654,409202,4771PC,749161598
"7891150",5G NR,Heijen,2020/12/17,2020/12/17,5G NR,Gennep,197179,409350,6598MC,3976485950
"7891151",5G NR,Made,2020/05/28,2020/05/28,5G NR,Drimmelen,114549,409353,4921DV,4487693191
"7891152",5G NR,Uden,2020/06/12,2020/06/12,5G NR,Uden,170277,409249,5402DJ,5649058985
"7891153",5G NR,Berlicum,2020/05/28,2020/05/28,5G NR,Sint-Michielsgestel,156971,409319,5258TJ,3749446181
"7891154",5G NR,Heeswijk-Dinther,2020/07/28,2020/07/28,5G NR,Bernheze,161480,409392,5473VX,8865567987
"7891155",5G NR,Made,2020/06/12,2020/06/12,5G NR,Drimmelen,112635,409604,4927RG,8687860901
"7891156",5G NR,Uden,2020/08/28,2020/08/28,5G NR,Uden,171393,409454,5403PB,2041433821
"7891157",5G NR,Waalwijk,2020/06/25,2020/06/25,5G NR,Waalwijk,133007,409638,5144CA,8077914679
"7891158",5G NR,Berlicum,2020/05/29,2020/05/29,5G NR,Sint-Michielsgestel,155094,409645,5258SJ,8449513491
"7891159",5G NR,Kerkwerve,2020/09/11,2020/09/11,5G NR,Schouwen-Duiveland,49680,410752,4321SM,1958280627
"7891160",5G NR,Sprang-Capelle,2020/06/12,2020/06/12,5G NR,Waalwijk,128891,409732,5161GH,6186364891
"7891161",5G NR,Waalwijk,2020/07/28,2020/07/28,5G NR,Waalwijk,132263,409783,5144MA,4725728685
"7891162",5G NR,Loosbroek,2020/05/28,2020/05/28,5G NR,Bernheze,163633,409770,5472RB,9437967680
"7891163",5G NR,Den Bosch,2020/05/29,2020/05/29,5G NR,'s-Hertogenbosch,150790,409940,5216CJ,5465118441
"7891164",5G NR,Mill,2020/10/09,2020/10/09,5G NR,Mill en Sint Hubert,181940,410037,5451GC,2366193040
"7891165",5G NR,Den Bosch,2020/07/28,2020/07/28,5G NR,'s-Hertogenbosch,150132,410073,5216EC,9319586023
"7891166",5G NR,Ooltgensplaat,2020/06/12,2020/06/12,5G NR,Oostflakkee,83561,410624,3257LB,4510740265
"7891167",5G NR,Moerdijk,2020/05/28,2020/05/28,5G NR,Moerdijk,101457,410526,4782SM,1689487902
